LII signal, C-Ar, Michelsen model
lambda,500

t,J
2464,1.629473139
2468,1.624533326
2472,1.619622464
2476,1.614740348
2480,1.609886774
2484,1.605061541
2488,1.600264448
2492,1.595495297
2496,1.59075389
2500,1.586040033
